post_id,creator_id,category,follower_tier,followers_at_post,post_date,post_hour,post_weekday,is_sponsored,likes,comments,engagement,engagement_rate,hashtag_count,caption_length,has_brand_mention
P0014524,CR00293,Gaming,mid,274618,2024-12-06,10,Friday,False,10660,371,11031,4.017,25,78,False
P0014525,CR00293,Gaming,mid,274618,2024-07-30,10,Tuesday,True,4206,316,4522,1.647,9,198,True
P0014526,CR00293,Gaming,mid,274618,2024-05-31,14,Friday,False,13061,650,13711,4.993,23,266,False
P0014527,CR00293,Gaming,mid,274618,2024-11-08,19,Friday,True,3163,223,3386,1.233,21,34,True
P0014528,CR00293,Gaming,mid,274618,2025-02-28,18,Friday,True,6257,375,6632,2.415,29,68,True
P0014529,CR00293,Gaming,mid,274618,2024-11-10,7,Sunday,False,3267,80,3347,1.219,14,127,False
P0014530,CR00293,Gaming,mid,274618,2023-12-15,3,Friday,False,6914,476,7390,2.691,10,77,False
P0014531,CR00293,Gaming,mid,274618,2023-05-17,7,Wednesday,True,5257,388,5645,2.056,3,76,True
P0014532,CR00293,Gaming,mid,274618,2024-04-07,19,Sunday,False,8036,381,8417,3.065,19,163,False
P0014533,CR00293,Gaming,mid,274618,2024-03-19,14,Tuesday,False,7235,282,7517,2.737,28,41,False
P0014534,CR00293,Gaming,mid,274618,2024-09-02,8,Monday,False,4173,188,4361,1.588,18,230,False
P0014535,CR00293,Gaming,mid,274618,2024-12-12,9,Thursday,False,7844,315,8159,2.971,3,112,False
P0014536,CR00293,Gaming,mid,274618,2024-07-08,14,Monday,False,7801,367,8168,2.974,28,181,False
P0014537,CR00293,Gaming,mid,274618,2024-02-08,7,Thursday,False,5784,443,6227,2.268,20,200,False
P0014538,CR00293,Gaming,mid,274618,2023-05-04,3,Thursday,True,3560,220,3780,1.376,19,302,True
P0014539,CR00293,Gaming,mid,274618,2024-02-20,14,Tuesday,False,10619,688,11307,4.117,3,39,False
P0014540,CR00293,Gaming,mid,274618,2023-10-14,9,Saturday,True,5771,150,5921,2.156,28,56,True
P0014541,CR00293,Gaming,mid,274618,2023-04-05,14,Wednesday,False,3921,204,4125,1.502,25,367,False
P0014542,CR00293,Gaming,mid,274618,2024-02-09,7,Friday,True,10305,331,10636,3.873,22,102,True
P0014543,CR00293,Gaming,mid,274618,2024-01-14,21,Sunday,False,4293,322,4615,1.681,19,166,False
P0014544,CR00293,Gaming,mid,274618,2024-08-25,17,Sunday,False,3482,221,3703,1.348,29,46,False
P0014545,CR00293,Gaming,mid,274618,2024-08-11,10,Sunday,False,12923,511,13434,4.892,13,126,False
P0014546,CR00293,Gaming,mid,274618,2023-12-04,11,Monday,False,6465,375,6840,2.491,17,86,False
P0014547,CR00293,Gaming,mid,274618,2024-09-10,14,Tuesday,True,4965,390,5355,1.95,22,130,True
P0014548,CR00293,Gaming,mid,274618,2024-04-11,12,Thursday,False,5749,178,5927,2.158,27,66,False
P0014549,CR00293,Gaming,mid,274618,2024-09-15,5,Sunday,True,5916,235,6151,2.24,6,202,True
P0014550,CR00293,Gaming,mid,274618,2024-09-16,10,Monday,False,7291,265,7556,2.751,22,116,False
P0014551,CR00293,Gaming,mid,274618,2023-12-21,1,Thursday,False,3567,192,3759,1.369,9,136,False
P0014552,CR00293,Gaming,mid,274618,2024-02-26,16,Monday,False,9494,640,10134,3.69,3,212,False
P0014553,CR00293,Gaming,mid,274618,2023-07-09,19,Sunday,False,6258,401,6659,2.425,13,51,True
P0014554,CR00293,Gaming,mid,274618,2024-06-09,19,Sunday,False,13107,641,13748,5.006,24,199,False
P0014555,CR00293,Gaming,mid,274618,2024-08-05,22,Monday,False,2152,75,2227,0.811,4,64,False
P0014556,CR00293,Gaming,mid,274618,2024-05-31,22,Friday,False,3761,239,4000,1.457,29,566,False
P0014557,CR00293,Gaming,mid,274618,2023-10-31,3,Tuesday,False,8963,299,9262,3.373,22,57,False
P0014558,CR00293,Gaming,mid,274618,2024-06-24,18,Monday,False,3609,193,3802,1.384,20,39,False
P0014559,CR00293,Gaming,mid,274618,2023-12-26,5,Tuesday,True,10721,449,11170,4.067,24,22,True
P0014560,CR00293,Gaming,mid,274618,2023-05-07,12,Sunday,True,4028,257,4285,1.56,26,180,True
P0014561,CR00293,Gaming,mid,274618,2024-10-06,9,Sunday,True,3593,108,3701,1.348,24,80,True
P0014562,CR00293,Gaming,mid,274618,2023-12-19,5,Tuesday,False,7277,410,7687,2.799,13,94,False
P0014563,CR00293,Gaming,mid,274618,2024-10-18,14,Friday,False,4274,287,4561,1.661,12,17,False
P0014564,CR00293,Gaming,mid,274618,2024-07-06,12,Saturday,False,11021,506,11527,4.197,29,65,False
P0014565,CR00293,Gaming,mid,274618,2023-05-24,7,Wednesday,False,5604,150,5754,2.095,5,115,False
P0014566,CR00293,Gaming,mid,274618,2024-12-04,19,Wednesday,False,6274,452,6726,2.449,18,145,False
P0014567,CR00293,Gaming,mid,274618,2024-02-04,15,Sunday,True,3544,125,3669,1.336,20,184,True
P0014568,CR00293,Gaming,mid,274618,2024-12-28,21,Saturday,False,6780,399,7179,2.614,22,127,False
P0014569,CR00293,Gaming,mid,274618,2023-10-03,7,Tuesday,False,3808,238,4046,1.473,14,150,False
P0014570,CR00293,Gaming,mid,274618,2024-03-23,13,Saturday,False,10000,385,10385,3.782,2,142,False
P0014571,CR00293,Gaming,mid,274618,2024-08-16,9,Friday,False,6966,205,7171,2.611,21,51,False
P0014572,CR00293,Gaming,mid,274618,2024-12-27,16,Friday,True,9904,784,10688,3.892,10,174,True
P0014573,CR00293,Gaming,mid,274618,2023-03-16,11,Thursday,False,13137,916,14053,5.117,25,327,False
P0014574,CR00293,Gaming,mid,274618,2024-01-03,13,Wednesday,True,6148,221,6369,2.319,24,291,True
P0014575,CR00293,Gaming,mid,274618,2025-01-17,9,Friday,False,3939,160,4099,1.493,7,261,False
P0014576,CR00293,Gaming,mid,274618,2023-04-13,19,Thursday,False,5629,170,5799,2.112,15,74,True
P0014577,CR00294,Business,micro,23532,2024-04-03,6,Wednesday,True,911,68,979,4.16,26,155,True
P0014578,CR00294,Business,micro,23532,2023-03-17,10,Friday,True,834,59,893,3.795,3,54,True
P0014579,CR00294,Business,micro,23532,2025-02-26,11,Wednesday,False,1094,31,1125,4.781,17,113,False
P0014580,CR00294,Business,micro,23532,2023-04-11,18,Tuesday,True,585,43,628,2.669,12,123,True
P0014581,CR00294,Business,micro,23532,2025-01-22,12,Wednesday,False,635,44,679,2.885,16,439,False
P0014582,CR00294,Business,micro,23532,2024-01-17,15,Wednesday,False,583,18,601,2.554,21,84,False
P0014583,CR00294,Business,micro,23532,2025-02-12,8,Wednesday,True,569,44,613,2.605,21,256,True
P0014584,CR00294,Business,micro,23532,2024-04-15,12,Monday,False,1039,32,1071,4.551,5,135,False
P0014585,CR00294,Business,micro,23532,2023-12-26,23,Tuesday,False,874,65,939,3.99,21,240,False
P0014586,CR00294,Business,micro,23532,2024-06-28,4,Friday,False,612,21,633,2.69,14,124,False
P0014587,CR00294,Business,micro,23532,2024-03-11,2,Monday,False,289,22,311,1.322,16,91,False
P0014588,CR00294,Business,micro,23532,2023-09-23,8,Saturday,False,323,17,340,1.445,17,101,True
P0014589,CR00294,Business,micro,23532,2024-07-18,13,Thursday,False,1434,50,1484,6.306,1,48,False
P0014590,CR00294,Business,micro,23532,2024-12-24,7,Tuesday,True,432,20,452,1.921,23,447,True
P0014591,CR00294,Business,micro,23532,2023-05-06,11,Saturday,False,565,15,580,2.465,16,37,False
P0014592,CR00294,Business,micro,23532,2024-02-27,18,Tuesday,True,987,64,1051,4.466,3,38,True
P0014593,CR00294,Business,micro,23532,2025-02-20,13,Thursday,True,445,20,465,1.976,16,54,True
P0014594,CR00294,Business,micro,23532,2023-06-20,14,Tuesday,False,857,44,901,3.829,1,330,False
P0014595,CR00294,Business,micro,23532,2023-05-09,20,Tuesday,False,716,49,765,3.251,28,122,False
P0014596,CR00294,Business,micro,23532,2024-01-09,8,Tuesday,False,215,9,224,0.952,2,45,False
P0014597,CR00294,Business,micro,23532,2025-01-08,18,Wednesday,False,907,55,962,4.088,26,19,False
P0014598,CR00294,Business,micro,23532,2024-01-17,4,Wednesday,False,633,29,662,2.813,16,222,False
P0014599,CR00294,Business,micro,23532,2024-11-21,8,Thursday,False,728,24,752,3.196,22,233,True
P0014600,CR00294,Business,micro,23532,2023-08-23,10,Wednesday,False,724,43,767,3.259,27,66,False
P0014601,CR00294,Business,micro,23532,2023-11-11,19,Saturday,False,301,10,311,1.322,13,125,False
P0014602,CR00294,Business,micro,23532,2023-07-01,4,Saturday,True,588,11,599,2.545,9,68,True
P0014603,CR00294,Business,micro,23532,2023-05-02,17,Tuesday,False,804,54,858,3.646,27,219,False
P0014604,CR00294,Business,micro,23532,2024-05-17,17,Friday,False,612,38,650,2.762,28,33,True
P0014605,CR00294,Business,micro,23532,2024-04-10,6,Wednesday,False,440,20,460,1.955,23,108,False
P0014606,CR00294,Business,micro,23532,2024-06-02,18,Sunday,False,421,33,454,1.929,25,63,False
P0014607,CR00294,Business,micro,23532,2024-10-07,3,Monday,False,631,48,679,2.885,5,77,False
P0014608,CR00294,Business,micro,23532,2023-07-20,11,Thursday,False,888,47,935,3.973,10,208,False
P0014609,CR00294,Business,micro,23532,2024-12-31,10,Tuesday,False,755,31,786,3.34,28,41,False
P0014610,CR00294,Business,micro,23532,2024-05-18,8,Saturday,True,496,17,513,2.18,20,24,True
P0014611,CR00294,Business,micro,23532,2023-12-30,17,Saturday,False,530,39,569,2.418,19,100,False
P0014612,CR00294,Business,micro,23532,2024-06-16,13,Sunday,False,185,5,190,0.807,27,45,False
P0014613,CR00294,Business,micro,23532,2024-03-10,18,Sunday,True,435,18,453,1.925,26,87,True
P0014614,CR00294,Business,micro,23532,2024-08-09,9,Friday,False,450,23,473,2.01,8,442,False
P0014615,CR00294,Business,micro,23532,2023-09-11,14,Monday,False,1473,102,1575,6.693,18,146,False
P0014616,CR00294,Business,micro,23532,2023-05-12,8,Friday,False,316,9,325,1.381,12,95,False
P0014617,CR00294,Business,micro,23532,2023-04-03,19,Monday,False,555,24,579,2.46,6,257,False
P0014618,CR00294,Business,micro,23532,2023-04-15,7,Saturday,False,1209,92,1301,5.529,9,42,False
P0014619,CR00294,Business,micro,23532,2024-10-17,5,Thursday,True,450,13,463,1.968,23,348,True
P0014620,CR00294,Business,micro,23532,2023-12-23,20,Saturday,False,535,39,574,2.439,7,29,False
P0014621,CR00294,Business,micro,23532,2023-12-05,20,Tuesday,False,406,30,436,1.853,3,65,False
P0014622,CR00294,Business,micro,23532,2023-03-17,11,Friday,False,628,25,653,2.775,1,94,False
P0014623,CR00294,Business,micro,23532,2025-01-20,12,Monday,False,431,30,461,1.959,23,133,False
P0014624,CR00294,Business,micro,23532,2023-11-25,9,Saturday,False,641,44,685,2.911,24,137,False
P0014625,CR00294,Business,micro,23532,2024-09-15,19,Sunday,False,1817,143,1960,8.329,22,74,False
P0014626,CR00294,Business,micro,23532,2024-06-19,3,Wednesday,False,767,50,817,3.472,3,115,False
P0014627,CR00294,Business,micro,23532,2024-05-18,23,Saturday,False,607,15,622,2.643,18,190,False
P0014628,CR00294,Business,micro,23532,2024-09-23,19,Monday,False,819,46,865,3.676,9,62,False
P0014629,CR00294,Business,micro,23532,2025-02-20,19,Thursday,False,826,47,873,3.71,9,73,False
P0014630,CR00294,Business,micro,23532,2023-03-27,12,Monday,True,365,12,377,1.602,20,91,True
P0014631,CR00294,Business,micro,23532,2023-12-06,8,Wednesday,False,521,15,536,2.278,1,32,False
P0014632,CR00294,Business,micro,23532,2024-09-27,19,Friday,False,283,7,290,1.232,15,157,False
P0014633,CR00294,Business,micro,23532,2023-04-27,15,Thursday,False,677,14,691,2.936,7,382,False
P0014634,CR00294,Business,micro,23532,2024-11-06,13,Wednesday,False,919,44,963,4.092,8,44,False
P0014635,CR00294,Business,micro,23532,2024-02-07,10,Wednesday,False,300,23,323,1.373,7,98,False
P0014636,CR00294,Business,micro,23532,2025-01-29,13,Wednesday,True,561,26,587,2.494,25,43,True
P0014637,CR00294,Business,micro,23532,2024-07-16,11,Tuesday,False,1250,36,1286,5.465,9,71,True
P0014638,CR00294,Business,micro,23532,2024-07-26,20,Friday,True,479,20,499,2.121,24,144,True
P0014639,CR00294,Business,micro,23532,2024-05-24,7,Friday,False,1107,80,1187,5.044,7,20,False
P0014640,CR00294,Business,micro,23532,2024-06-21,9,Friday,True,494,16,510,2.167,7,243,True
P0014641,CR00295,Music,nano,5398,2024-08-21,11,Wednesday,False,239,12,251,4.65,0,36,False
P0014642,CR00295,Music,nano,5398,2025-02-27,8,Thursday,False,124,9,133,2.464,2,56,False
P0014643,CR00295,Music,nano,5398,2023-06-09,16,Friday,False,125,9,134,2.482,6,140,False
P0014644,CR00295,Music,nano,5398,2024-09-05,18,Thursday,False,187,12,199,3.687,17,50,False
P0014645,CR00295,Music,nano,5398,2023-05-15,14,Monday,False,90,2,92,1.704,0,273,False
P0014646,CR00295,Music,nano,5398,2024-04-12,21,Friday,False,234,16,250,4.631,16,49,False
P0014647,CR00295,Music,nano,5398,2024-04-28,8,Sunday,True,186,14,200,3.705,9,139,True
P0014648,CR00295,Music,nano,5398,2024-02-01,7,Thursday,False,81,5,86,1.593,15,55,False
P0014649,CR00295,Music,nano,5398,2023-12-10,21,Sunday,False,193,13,206,3.816,1,49,False
P0014650,CR00295,Music,nano,5398,2023-04-23,17,Sunday,True,179,7,186,3.446,11,74,True
P0014651,CR00295,Music,nano,5398,2023-08-29,5,Tuesday,False,228,16,244,4.52,0,172,False
P0014652,CR00295,Music,nano,5398,2024-02-10,10,Saturday,False,184,5,189,3.501,16,68,False
P0014653,CR00295,Music,nano,5398,2023-07-12,7,Wednesday,False,545,39,584,10.819,3,324,False
P0014654,CR00295,Music,nano,5398,2024-08-04,18,Sunday,False,341,25,366,6.78,10,169,False
P0014655,CR00295,Music,nano,5398,2024-10-09,6,Wednesday,False,194,5,199,3.687,5,44,False
P0014656,CR00295,Music,nano,5398,2024-01-19,18,Friday,False,291,18,309,5.724,5,208,False
P0014657,CR00295,Music,nano,5398,2024-03-03,18,Sunday,False,191,12,203,3.761,6,547,False
P0014658,CR00295,Music,nano,5398,2023-07-11,9,Tuesday,False,183,7,190,3.52,5,68,False
P0014659,CR00295,Music,nano,5398,2023-12-23,3,Saturday,True,106,2,108,2.001,8,104,True
P0014660,CR00295,Music,nano,5398,2023-06-07,8,Wednesday,False,398,16,414,7.67,13,267,True
P0014661,CR00295,Music,nano,5398,2023-08-31,17,Thursday,False,94,6,100,1.853,26,70,False
P0014662,CR00295,Music,nano,5398,2024-03-14,8,Thursday,False,428,18,446,8.262,7,318,False
P0014663,CR00295,Music,nano,5398,2024-05-13,18,Monday,False,143,11,154,2.853,23,156,False
P0014664,CR00295,Music,nano,5398,2024-04-15,21,Monday,True,226,10,236,4.372,5,130,True
P0014665,CR00295,Music,nano,5398,2024-11-06,18,Wednesday,True,270,20,290,5.372,16,197,True
P0014666,CR00295,Music,nano,5398,2023-08-06,18,Sunday,False,251,10,261,4.835,26,195,False
P0014667,CR00295,Music,nano,5398,2024-01-24,21,Wednesday,False,189,6,195,3.612,6,175,False
P0014668,CR00295,Music,nano,5398,2023-08-15,7,Tuesday,False,259,13,272,5.039,5,310,False
P0014669,CR00295,Music,nano,5398,2023-04-08,3,Saturday,False,311,16,327,6.058,14,56,False
P0014670,CR00295,Music,nano,5398,2024-11-09,14,Saturday,False,202,10,212,3.927,28,135,False
P0014671,CR00295,Music,nano,5398,2024-06-09,19,Sunday,False,181,9,190,3.52,12,208,False
P0014672,CR00295,Music,nano,5398,2023-07-31,20,Monday,False,185,5,190,3.52,7,38,False
P0014673,CR00295,Music,nano,5398,2024-11-03,10,Sunday,True,281,12,293,5.428,29,100,True
P0014674,CR00295,Music,nano,5398,2025-01-05,15,Sunday,False,143,2,145,2.686,25,276,False
P0014675,CR00295,Music,nano,5398,2024-02-08,18,Thursday,False,125,2,127,2.353,16,106,False
P0014676,CR00295,Music,nano,5398,2023-10-27,13,Friday,False,168,10,178,3.298,29,35,False
P0014677,CR00295,Music,nano,5398,2023-07-04,15,Tuesday,False,142,5,147,2.723,1,56,False
P0014678,CR00295,Music,nano,5398,2023-06-21,17,Wednesday,False,141,9,150,2.779,26,29,False
P0014679,CR00295,Music,nano,5398,2023-08-28,16,Monday,False,108,5,113,2.093,16,78,False
P0014680,CR00295,Music,nano,5398,2023-05-10,15,Wednesday,False,146,6,152,2.816,2,139,False
P0014681,CR00295,Music,nano,5398,2023-09-12,13,Tuesday,False,125,3,128,2.371,4,128,False
P0014682,CR00295,Music,nano,5398,2023-10-29,13,Sunday,False,179,14,193,3.575,27,149,False
P0014683,CR00295,Music,nano,5398,2023-10-09,11,Monday,False,138,9,147,2.723,24,45,False
P0014684,CR00295,Music,nano,5398,2023-10-30,12,Monday,False,144,9,153,2.834,16,73,False
P0014685,CR00295,Music,nano,5398,2024-07-08,5,Monday,False,186,11,197,3.649,12,32,False
P0014686,CR00295,Music,nano,5398,2024-06-01,13,Saturday,False,200,10,210,3.89,14,128,False
P0014687,CR00295,Music,nano,5398,2024-06-13,18,Thursday,False,117,7,124,2.297,7,134,False
P0014688,CR00295,Music,nano,5398,2024-06-23,16,Sunday,False,276,20,296,5.484,0,331,False
P0014689,CR00295,Music,nano,5398,2025-01-17,11,Friday,False,112,3,115,2.13,4,61,False
P0014690,CR00295,Music,nano,5398,2023-11-13,11,Monday,True,227,17,244,4.52,26,73,True
P0014691,CR00295,Music,nano,5398,2023-09-06,9,Wednesday,False,135,4,139,2.575,3,49,False
P0014692,CR00295,Music,nano,5398,2024-12-31,5,Tuesday,False,153,7,160,2.964,17,166,False
P0014693,CR00295,Music,nano,5398,2023-07-17,14,Monday,True,157,9,166,3.075,25,60,True
P0014694,CR00295,Music,nano,5398,2023-04-09,17,Sunday,False,262,16,278,5.15,1,146,False
P0014695,CR00295,Music,nano,5398,2023-12-26,9,Tuesday,False,174,8,182,3.372,23,182,False
P0014696,CR00295,Music,nano,5398,2024-12-11,9,Wednesday,False,201,12,213,3.946,1,152,False
P0014697,CR00295,Music,nano,5398,2023-11-22,9,Wednesday,False,280,21,301,5.576,14,124,False
P0014698,CR00295,Music,nano,5398,2023-06-28,13,Wednesday,False,203,10,213,3.946,19,191,False
P0014699,CR00295,Music,nano,5398,2024-10-07,20,Monday,False,349,16,365,6.762,9,59,False
P0014700,CR00295,Music,nano,5398,2023-08-28,7,Monday,False,307,21,328,6.076,13,111,False
P0014701,CR00295,Music,nano,5398,2024-01-31,11,Wednesday,False,172,12,184,3.409,18,131,False
P0014702,CR00295,Music,nano,5398,2025-02-10,21,Monday,False,244,16,260,4.817,8,154,False
P0014703,CR00295,Music,nano,5398,2023-09-12,13,Tuesday,False,85,4,89,1.649,0,71,False
P0014704,CR00295,Music,nano,5398,2023-03-06,8,Monday,True,108,6,114,2.112,10,99,True
P0014705,CR00295,Music,nano,5398,2023-12-10,20,Sunday,False,272,17,289,5.354,9,185,False
P0014706,CR00296,Art,micro,45099,2023-04-20,18,Thursday,True,807,30,837,1.856,20,163,True
P0014707,CR00296,Art,micro,45099,2023-07-29,17,Saturday,True,555,34,589,1.306,14,152,True
P0014708,CR00296,Art,micro,45099,2023-04-05,16,Wednesday,False,1767,110,1877,4.162,5,129,True
P0014709,CR00296,Art,micro,45099,2023-11-07,13,Tuesday,True,1991,116,2107,4.672,22,86,True
P0014710,CR00296,Art,micro,45099,2023-12-06,14,Wednesday,False,1050,80,1130,2.506,3,24,False
P0014711,CR00296,Art,micro,45099,2024-10-14,17,Monday,False,1228,64,1292,2.865,3,77,False
P0014712,CR00296,Art,micro,45099,2024-10-04,20,Friday,False,1237,91,1328,2.945,28,43,False
P0014713,CR00296,Art,micro,45099,2024-11-23,11,Saturday,True,349,20,369,0.818,23,304,True
P0014714,CR00296,Art,micro,45099,2023-04-28,14,Friday,True,1278,40,1318,2.922,26,38,True
P0014715,CR00296,Art,micro,45099,2023-03-26,13,Sunday,True,1103,25,1128,2.501,17,17,True
P0014716,CR00296,Art,micro,45099,2024-06-21,16,Friday,True,1089,86,1175,2.605,10,158,True
P0014717,CR00296,Art,micro,45099,2023-11-21,15,Tuesday,False,892,65,957,2.122,16,97,False
P0014718,CR00296,Art,micro,45099,2025-01-12,11,Sunday,False,1469,92,1561,3.461,11,71,False
P0014719,CR00296,Art,micro,45099,2025-01-26,10,Sunday,True,1243,62,1305,2.894,14,71,True
P0014720,CR00296,Art,micro,45099,2023-07-16,12,Sunday,False,805,38,843,1.869,11,90,False
P0014721,CR00296,Art,micro,45099,2023-10-09,19,Monday,False,1838,128,1966,4.359,4,42,False
P0014722,CR00296,Art,micro,45099,2024-11-24,8,Sunday,False,3105,77,3182,7.056,22,134,False
P0014723,CR00296,Art,micro,45099,2024-01-18,4,Thursday,False,1761,83,1844,4.089,12,35,False
P0014724,CR00296,Art,micro,45099,2023-08-12,14,Saturday,False,1239,37,1276,2.829,28,55,False
P0014725,CR00296,Art,micro,45099,2023-12-23,19,Saturday,True,1119,49,1168,2.59,5,66,True
P0014726,CR00296,Art,micro,45099,2023-06-11,9,Sunday,True,3577,88,3665,8.127,27,70,True
P0014727,CR00296,Art,micro,45099,2024-05-16,10,Thursday,True,1027,39,1066,2.364,21,85,True
P0014728,CR00296,Art,micro,45099,2024-12-03,7,Tuesday,True,992,41,1033,2.291,27,236,True
P0014729,CR00296,Art,micro,45099,2024-09-28,0,Saturday,True,2446,57,2503,5.55,7,43,True
P0014730,CR00296,Art,micro,45099,2024-10-24,17,Thursday,False,960,46,1006,2.231,0,151,False
P0014731,CR00296,Art,micro,45099,2023-05-20,21,Saturday,True,2511,140,2651,5.878,20,47,True
P0014732,CR00296,Art,micro,45099,2023-03-11,11,Saturday,False,1883,56,1939,4.299,11,77,False
P0014733,CR00296,Art,micro,45099,2023-07-13,15,Thursday,False,1160,83,1243,2.756,6,142,False
P0014734,CR00296,Art,micro,45099,2024-11-28,9,Thursday,False,1795,49,1844,4.089,6,123,False
P0014735,CR00296,Art,micro,45099,2024-09-05,8,Thursday,False,1067,80,1147,2.543,22,184,False
P0014736,CR00296,Art,micro,45099,2024-05-11,6,Saturday,True,1038,72,1110,2.461,11,92,True
P0014737,CR00296,Art,micro,45099,2024-04-29,5,Monday,False,3605,75,3680,8.16,4,86,True
P0014738,CR00296,Art,micro,45099,2023-03-23,21,Thursday,True,1257,77,1334,2.958,19,64,True
P0014739,CR00296,Art,micro,45099,2024-11-13,15,Wednesday,False,1269,91,1360,3.016,22,98,False
P0014740,CR00296,Art,micro,45099,2024-09-11,15,Wednesday,False,2284,66,2350,5.211,9,6,False
P0014741,CR00296,Art,micro,45099,2024-01-02,7,Tuesday,False,1493,101,1594,3.534,15,54,False
P0014742,CR00296,Art,micro,45099,2023-08-11,19,Friday,False,1117,26,1143,2.534,12,92,False
P0014743,CR00296,Art,micro,45099,2024-03-13,7,Wednesday,True,1226,45,1271,2.818,4,146,True
P0014744,CR00296,Art,micro,45099,2023-08-09,19,Wednesday,False,1363,65,1428,3.166,19,297,False
P0014745,CR00296,Art,micro,45099,2024-07-04,6,Thursday,False,1738,134,1872,4.151,29,18,True
P0014746,CR00296,Art,micro,45099,2024-07-26,9,Friday,True,1072,22,1094,2.426,11,42,True
P0014747,CR00296,Art,micro,45099,2024-01-11,11,Thursday,False,1941,58,1999,4.432,23,89,False
P0014748,CR00296,Art,micro,45099,2023-09-10,14,Sunday,False,1241,85,1326,2.94,17,114,False
P0014749,CR00297,Parenting,mid,222872,2023-11-13,21,Monday,True,9790,255,10045,4.507,14,44,True
